x,t
3.195053189236466196e+00,-2.601578896325351664e-01
3.201342664018427708e+00,-2.572989478426159771e-01
3.207632138800389221e+00,-2.544400093714349609e-01
3.213921613582350734e+00,-2.515810740960935377e-01
3.220211088364312246e+00,-2.487221418982432652e-01
3.226500563146273759e+00,-2.458632126639188620e-01
3.232790037928235272e+00,-2.430042862833747819e-01
3.239079512710196784e+00,-2.401453626509293393e-01
3.245368987492158297e+00,-2.372864416648146069e-01
3.251658462274119810e+00,-2.344275232270311982e-01
3.257947937056081322e+00,-2.315686072432083797e-01
3.264237411838043279e+00,-2.287096936224704002e-01
3.270526886620004792e+00,-2.258507822773063722e-01
3.276816361401966304e+00,-2.229918731234463714e-01
3.283105836183927817e+00,-2.201329660797410881e-01
3.289395310965889330e+00,-2.172740610680459206e-01
3.295684785747850842e+00,-2.144151580131103962e-01
3.301974260529812355e+00,-2.115562568424707024e-01
3.308263735311773868e+00,-2.086973574863466574e-01
3.314553210093735380e+00,-2.058384598775413465e-01
3.320842684875696893e+00,-2.029795639513469752e-01
3.327132159657658406e+00,-2.001206696454520539e-01
3.333421634439619918e+00,-1.972617768998521370e-01
3.339711109221581431e+00,-1.944028856567650010e-01
3.346000584003543388e+00,-1.915439958605484883e-01
3.352290058785504900e+00,-1.886851074576205711e-01
3.358579533567466413e+00,-1.858262203963843007e-01
3.364869008349427926e+00,-1.829673346271523116e-01
3.371158483131389438e+00,-1.801084501020779882e-01
3.377447957913350951e+00,-1.772495667750861870e-01
3.383737432695312464e+00,-1.743906846018088430e-01
3.390026907477273976e+00,-1.715318035395201335e-01
3.396316382259235489e+00,-1.686729235470765254e-01
3.402605857041197002e+00,-1.658140445848585998e-01
3.408895331823158514e+00,-1.629551666147137645e-01
3.415184806605120027e+00,-1.600962895999025193e-01
3.421474281387081540e+00,-1.572374135050456090e-01
3.427763756169043496e+00,-1.543785382960742858e-01
3.434053230951005009e+00,-1.515196639401814593e-01
3.440342705732966522e+00,-1.486607904057750673e-01
3.446632180514928034e+00,-1.458019176624327784e-01
3.452921655296889547e+00,-1.429430456808584715e-01
3.459211130078851060e+00,-1.400841744328418237e-01
3.465500604860812572e+00,-1.372253038912165657e-01
3.471790079642774085e+00,-1.343664340298227344e-01
3.478079554424735598e+00,-1.315075648234693695e-01
3.484369029206697110e+00,-1.286486962478980978e-01
3.490658503988658623e+00,-1.257898282797484946e-01
3.496947978770620136e+00,-1.229309608965261091e-01
3.503237453552582092e+00,-1.200720940765691580e-01
3.509526928334543605e+00,-1.172132277990178828e-01
